"target_end_date","forecast_date","lookahead","model_name","location_long","location_short","expected_value","lb_95pi","ub_95pi","gt_source"
2020-05-31,2020-04-11,50,"YYG","New York","NY",54,15,99,"JHURD"
2020-06-01,2020-04-11,51,"YYG","New York","NY",51,14,96,"JHURD"
2020-06-02,2020-04-11,52,"YYG","New York","NY",49,13,92,"JHURD"
2020-06-03,2020-04-11,53,"YYG","New York","NY",47,13,89,"JHURD"
2020-06-04,2020-04-11,54,"YYG","New York","NY",45,12,85,"JHURD"
2020-06-05,2020-04-11,55,"YYG","New York","NY",43,11,82,"JHURD"
2020-06-06,2020-04-11,56,"YYG","New York","NY",41,11,79,"JHURD"
2020-06-07,2020-04-11,57,"YYG","New York","NY",39,10,76,"JHURD"
2020-06-08,2020-04-11,58,"YYG","New York","NY",38,10,73,"JHURD"
2020-06-09,2020-04-11,59,"YYG","New York","NY",36,9,71,"JHURD"
2020-06-10,2020-04-11,60,"YYG","New York","NY",35,9,68,"JHURD"
2020-06-11,2020-04-11,61,"YYG","New York","NY",33,8,65,"JHURD"
2020-06-12,2020-04-11,62,"YYG","New York","NY",32,8,63,"JHURD"
2020-06-13,2020-04-11,63,"YYG","New York","NY",31,8,61,"JHURD"
2020-06-14,2020-04-11,64,"YYG","New York","NY",29,7,59,"JHURD"
2020-06-15,2020-04-11,65,"YYG","New York","NY",28,7,56,"JHURD"
2020-06-16,2020-04-11,66,"YYG","New York","NY",27,7,54,"JHURD"
2020-06-17,2020-04-11,67,"YYG","New York","NY",26,6,52,"JHURD"
2020-06-18,2020-04-11,68,"YYG","New York","NY",25,6,50,"JHURD"
2020-06-19,2020-04-11,69,"YYG","New York","NY",24,6,48,"JHURD"
2020-06-20,2020-04-11,70,"YYG","New York","NY",23,5,46,"JHURD"
2020-06-21,2020-04-11,71,"YYG","New York","NY",22,5,44,"JHURD"
2020-06-22,2020-04-11,72,"YYG","New York","NY",21,5,43,"JHURD"
2020-06-23,2020-04-11,73,"YYG","New York","NY",20,5,41,"JHURD"
2020-06-24,2020-04-11,74,"YYG","New York","NY",19,4,39,"JHURD"
2020-06-25,2020-04-11,75,"YYG","New York","NY",19,4,38,"JHURD"
2020-06-26,2020-04-11,76,"YYG","New York","NY",18,4,36,"JHURD"
2020-06-27,2020-04-11,77,"YYG","New York","NY",17,4,35,"JHURD"
2020-06-28,2020-04-11,78,"YYG","New York","NY",16,4,34,"JHURD"
2020-06-29,2020-04-11,79,"YYG","New York","NY",16,3,32,"JHURD"
2020-06-30,2020-04-11,80,"YYG","New York","NY",15,3,31,"JHURD"
2020-07-01,2020-04-11,81,"YYG","New York","NY",14,3,30,"JHURD"
2020-07-02,2020-04-11,82,"YYG","New York","NY",14,3,29,"JHURD"
2020-07-03,2020-04-11,83,"YYG","New York","NY",13,3,28,"JHURD"
2020-07-04,2020-04-11,84,"YYG","New York","NY",13,3,27,"JHURD"
2020-07-05,2020-04-11,85,"YYG","New York","NY",12,2,26,"JHURD"
2020-07-06,2020-04-11,86,"YYG","New York","NY",11,2,25,"JHURD"
2020-07-07,2020-04-11,87,"YYG","New York","NY",11,2,24,"JHURD"
2020-07-08,2020-04-11,88,"YYG","New York","NY",10,2,23,"JHURD"
2020-07-09,2020-04-11,89,"YYG","New York","NY",10,2,22,"JHURD"
2020-07-10,2020-04-11,90,"YYG","New York","NY",9,2,21,"JHURD"
2020-07-11,2020-04-11,91,"YYG","New York","NY",9,2,20,"JHURD"
2020-07-12,2020-04-11,92,"YYG","New York","NY",8,1,19,"JHURD"
2020-07-13,2020-04-11,93,"YYG","New York","NY",8,1,18,"JHURD"
2020-07-14,2020-04-11,94,"YYG","New York","NY",8,1,17,"JHURD"
2020-07-15,2020-04-11,95,"YYG","New York","NY",7,1,17,"JHURD"
2020-07-16,2020-04-11,96,"YYG","New York","NY",7,1,16,"JHURD"
2020-07-17,2020-04-11,97,"YYG","New York","NY",7,1,15,"JHURD"
2020-07-18,2020-04-11,98,"YYG","New York","NY",6,1,15,"JHURD"
2020-07-19,2020-04-11,99,"YYG","New York","NY",6,1,14,"JHURD"
2020-07-20,2020-04-11,100,"YYG","New York","NY",5,0,13,"JHURD"
2020-07-21,2020-04-11,101,"YYG","New York","NY",5,0,13,"JHURD"
2020-07-22,2020-04-11,102,"YYG","New York","NY",5,0,12,"JHURD"
2020-07-23,2020-04-11,103,"YYG","New York","NY",5,0,12,"JHURD"
2020-07-24,2020-04-11,104,"YYG","New York","NY",4,0,11,"JHURD"
2020-07-25,2020-04-11,105,"YYG","New York","NY",4,0,11,"JHURD"
2020-07-26,2020-04-11,106,"YYG","New York","NY",4,0,10,"JHURD"
2020-07-27,2020-04-11,107,"YYG","New York","NY",4,0,10,"JHURD"
2020-07-28,2020-04-11,108,"YYG","New York","NY",4,0,9,"JHURD"
2020-07-29,2020-04-11,109,"YYG","New York","NY",3,0,9,"JHURD"
2020-07-30,2020-04-11,110,"YYG","New York","NY",3,0,8,"JHURD"
2020-07-31,2020-04-11,111,"YYG","New York","NY",3,0,8,"JHURD"
2020-08-01,2020-04-11,112,"YYG","New York","NY",3,0,8,"JHURD"
2020-08-02,2020-04-11,113,"YYG","New York","NY",3,0,7,"JHURD"
2020-08-03,2020-04-11,114,"YYG","New York","NY",2,0,7,"JHURD"
2020-08-04,2020-04-11,115,"YYG","New York","NY",2,0,7,"JHURD"
2020-04-13,2020-04-12,1,"YYG","New York","NY",699,528,951,"JHURD"
2020-04-14,2020-04-12,2,"YYG","New York","NY",652,474,926,"JHURD"
2020-04-15,2020-04-12,3,"YYG","New York","NY",602,434,893,"JHURD"
2020-04-16,2020-04-12,4,"YYG","New York","NY",553,405,855,"JHURD"
2020-04-17,2020-04-12,5,"YYG","New York","NY",508,374,809,"JHURD"
2020-04-18,2020-04-12,6,"YYG","New York","NY",472,341,753,"JHURD"
2020-04-19,2020-04-12,7,"YYG","New York","NY",441,310,689,"JHURD"
2020-04-20,2020-04-12,8,"YYG","New York","NY",414,282,627,"JHURD"
2020-04-21,2020-04-12,9,"YYG","New York","NY",390,257,571,"JHURD"
2020-04-22,2020-04-12,10,"YYG","New York","NY",368,236,517,"JHURD"
2020-04-23,2020-04-12,11,"YYG","New York","NY",348,215,468,"JHURD"
2020-04-24,2020-04-12,12,"YYG","New York","NY",329,195,443,"JHURD"
2020-04-25,2020-04-12,13,"YYG","New York","NY",312,177,424,"JHURD"
2020-04-26,2020-04-12,14,"YYG","New York","NY",295,161,406,"JHURD"
2020-04-27,2020-04-12,15,"YYG","New York","NY",279,146,389,"JHURD"
2020-04-28,2020-04-12,16,"YYG","New York","NY",264,132,373,"JHURD"
2020-04-29,2020-04-12,17,"YYG","New York","NY",250,120,358,"JHURD"
2020-04-30,2020-04-12,18,"YYG","New York","NY",237,110,343,"JHURD"
2020-05-01,2020-04-12,19,"YYG","New York","NY",225,100,329,"JHURD"
2020-05-02,2020-04-12,20,"YYG","New York","NY",213,91,315,"JHURD"
2020-05-03,2020-04-12,21,"YYG","New York","NY",202,83,303,"JHURD"
2020-05-04,2020-04-12,22,"YYG","New York","NY",192,76,290,"JHURD"
2020-05-05,2020-04-12,23,"YYG","New York","NY",182,70,278,"JHURD"
2020-05-06,2020-04-12,24,"YYG","New York","NY",173,64,267,"JHURD"
2020-05-07,2020-04-12,25,"YYG","New York","NY",164,58,256,"JHURD"
2020-05-08,2020-04-12,26,"YYG","New York","NY",156,53,245,"JHURD"
2020-05-09,2020-04-12,27,"YYG","New York","NY",148,48,235,"JHURD"
2020-05-10,2020-04-12,28,"YYG","New York","NY",140,44,226,"JHURD"
2020-05-11,2020-04-12,29,"YYG","New York","NY",134,41,217,"JHURD"
2020-05-12,2020-04-12,30,"YYG","New York","NY",127,37,208,"JHURD"
2020-05-13,2020-04-12,31,"YYG","New York","NY",121,34,199,"JHURD"
2020-05-14,2020-04-12,32,"YYG","New York","NY",115,32,191,"JHURD"
2020-05-15,2020-04-12,33,"YYG","New York","NY",109,29,183,"JHURD"
2020-05-16,2020-04-12,34,"YYG","New York","NY",104,27,176,"JHURD"
2020-05-17,2020-04-12,35,"YYG","New York","NY",99,25,169,"JHURD"
2020-05-18,2020-04-12,36,"YYG","New York","NY",94,22,162,"JHURD"
2020-05-19,2020-04-12,37,"YYG","New York","NY",90,21,156,"JHURD"
2020-05-20,2020-04-12,38,"YYG","New York","NY",86,19,149,"JHURD"
2020-05-21,2020-04-12,39,"YYG","New York","NY",82,18,143,"JHURD"
2020-05-22,2020-04-12,40,"YYG","New York","NY",78,17,138,"JHURD"
2020-05-23,2020-04-12,41,"YYG","New York","NY",75,15,132,"JHURD"
2020-05-24,2020-04-12,42,"YYG","New York","NY",71,14,127,"JHURD"
2020-05-25,2020-04-12,43,"YYG","New York","NY",68,14,122,"JHURD"
2020-05-26,2020-04-12,44,"YYG","New York","NY",65,13,117,"JHURD"
2020-05-27,2020-04-12,45,"YYG","New York","NY",62,12,113,"JHURD"
2020-05-28,2020-04-12,46,"YYG","New York","NY",59,11,108,"JHURD"
2020-05-29,2020-04-12,47,"YYG","New York","NY",57,11,104,"JHURD"
2020-05-30,2020-04-12,48,"YYG","New York","NY",54,10,100,"JHURD"
2020-05-31,2020-04-12,49,"YYG","New York","NY",52,9,97,"JHURD"
2020-06-01,2020-04-12,50,"YYG","New York","NY",49,9,93,"JHURD"
2020-06-02,2020-04-12,51,"YYG","New York","NY",47,8,90,"JHURD"
2020-06-03,2020-04-12,52,"YYG","New York","NY",45,8,86,"JHURD"
2020-06-04,2020-04-12,53,"YYG","New York","NY",43,8,83,"JHURD"
2020-06-05,2020-04-12,54,"YYG","New York","NY",42,7,80,"JHURD"
2020-06-06,2020-04-12,55,"YYG","New York","NY",40,7,77,"JHURD"
2020-06-07,2020-04-12,56,"YYG","New York","NY",38,7,74,"JHURD"
2020-06-08,2020-04-12,57,"YYG","New York","NY",36,6,71,"JHURD"
2020-06-09,2020-04-12,58,"YYG","New York","NY",35,6,69,"JHURD"
2020-06-10,2020-04-12,59,"YYG","New York","NY",33,6,66,"JHURD"
2020-06-11,2020-04-12,60,"YYG","New York","NY",32,5,64,"JHURD"
2020-06-12,2020-04-12,61,"YYG","New York","NY",31,5,62,"JHURD"
2020-06-13,2020-04-12,62,"YYG","New York","NY",30,5,59,"JHURD"
2020-06-14,2020-04-12,63,"YYG","New York","NY",28,5,57,"JHURD"
2020-06-15,2020-04-12,64,"YYG","New York","NY",27,5,55,"JHURD"
2020-06-16,2020-04-12,65,"YYG","New York","NY",26,4,53,"JHURD"
2020-06-17,2020-04-12,66,"YYG","New York","NY",25,4,51,"JHURD"
2020-06-18,2020-04-12,67,"YYG","New York","NY",24,4,49,"JHURD"
2020-06-19,2020-04-12,68,"YYG","New York","NY",23,4,47,"JHURD"
2020-06-20,2020-04-12,69,"YYG","New York","NY",22,4,46,"JHURD"
2020-06-21,2020-04-12,70,"YYG","New York","NY",21,3,44,"JHURD"
2020-06-22,2020-04-12,71,"YYG","New York","NY",20,3,42,"JHURD"
2020-06-23,2020-04-12,72,"YYG","New York","NY",19,3,41,"JHURD"
2020-06-24,2020-04-12,73,"YYG","New York","NY",19,3,39,"JHURD"
2020-06-25,2020-04-12,74,"YYG","New York","NY",18,3,38,"JHURD"
2020-06-26,2020-04-12,75,"YYG","New York","NY",17,2,36,"JHURD"
2020-06-27,2020-04-12,76,"YYG","New York","NY",16,2,35,"JHURD"
2020-06-28,2020-04-12,77,"YYG","New York","NY",16,2,33,"JHURD"
2020-06-29,2020-04-12,78,"YYG","New York","NY",15,2,32,"JHURD"
2020-06-30,2020-04-12,79,"YYG","New York","NY",14,2,31,"JHURD"
2020-07-01,2020-04-12,80,"YYG","New York","NY",14,2,30,"JHURD"
2020-07-02,2020-04-12,81,"YYG","New York","NY",13,2,28,"JHURD"
2020-07-03,2020-04-12,82,"YYG","New York","NY",13,1,27,"JHURD"
2020-07-04,2020-04-12,83,"YYG","New York","NY",12,1,26,"JHURD"
2020-07-05,2020-04-12,84,"YYG","New York","NY",11,1,25,"JHURD"
2020-07-06,2020-04-12,85,"YYG","New York","NY",11,1,24,"JHURD"
2020-07-07,2020-04-12,86,"YYG","New York","NY",10,1,23,"JHURD"
2020-07-08,2020-04-12,87,"YYG","New York","NY",10,1,22,"JHURD"
2020-07-09,2020-04-12,88,"YYG","New York","NY",9,1,21,"JHURD"
2020-07-10,2020-04-12,89,"YYG","New York","NY",9,1,21,"JHURD"
2020-07-11,2020-04-12,90,"YYG","New York","NY",9,1,20,"JHURD"
2020-07-12,2020-04-12,91,"YYG","New York","NY",8,1,19,"JHURD"
2020-07-13,2020-04-12,92,"YYG","New York","NY",8,1,18,"JHURD"
2020-07-14,2020-04-12,93,"YYG","New York","NY",7,0,17,"JHURD"
2020-07-15,2020-04-12,94,"YYG","New York","NY",7,0,16,"JHURD"
2020-07-16,2020-04-12,95,"YYG","New York","NY",7,0,16,"JHURD"
2020-07-17,2020-04-12,96,"YYG","New York","NY",6,0,15,"JHURD"
2020-07-18,2020-04-12,97,"YYG","New York","NY",6,0,14,"JHURD"
2020-07-19,2020-04-12,98,"YYG","New York","NY",6,0,14,"JHURD"
2020-07-20,2020-04-12,99,"YYG","New York","NY",5,0,13,"JHURD"
2020-07-21,2020-04-12,100,"YYG","New York","NY",5,0,12,"JHURD"
2020-07-22,2020-04-12,101,"YYG","New York","NY",5,0,12,"JHURD"
2020-07-23,2020-04-12,102,"YYG","New York","NY",4,0,11,"JHURD"
2020-07-24,2020-04-12,103,"YYG","New York","NY",4,0,11,"JHURD"
2020-07-25,2020-04-12,104,"YYG","New York","NY",4,0,10,"JHURD"
2020-07-26,2020-04-12,105,"YYG","New York","NY",4,0,10,"JHURD"
2020-07-27,2020-04-12,106,"YYG","New York","NY",4,0,9,"JHURD"
2020-07-28,2020-04-12,107,"YYG","New York","NY",3,0,9,"JHURD"
2020-07-29,2020-04-12,108,"YYG","New York","NY",3,0,9,"JHURD"
2020-07-30,2020-04-12,109,"YYG","New York","NY",3,0,8,"JHURD"
2020-07-31,2020-04-12,110,"YYG","New York","NY",3,0,8,"JHURD"
2020-08-01,2020-04-12,111,"YYG","New York","NY",3,0,7,"JHURD"
2020-08-02,2020-04-12,112,"YYG","New York","NY",3,0,7,"JHURD"
2020-08-03,2020-04-12,113,"YYG","New York","NY",2,0,7,"JHURD"
2020-08-04,2020-04-12,114,"YYG","New York","NY",2,0,6,"JHURD"
2020-04-14,2020-04-13,1,"YYG","New York","NY",642,524,785,"JHURD"
2020-04-15,2020-04-13,2,"YYG","New York","NY",590,467,727,"JHURD"
2020-04-16,2020-04-13,3,"YYG","New York","NY",539,413,667,"JHURD"
2020-04-17,2020-04-13,4,"YYG","New York","NY",492,382,624,"JHURD"
2020-04-18,2020-04-13,5,"YYG","New York","NY",450,351,573,"JHURD"
2020-04-19,2020-04-13,6,"YYG","New York","NY",417,324,526,"JHURD"
2020-04-20,2020-04-13,7,"YYG","New York","NY",391,299,483,"JHURD"
2020-04-21,2020-04-13,8,"YYG","New York","NY",369,276,442,"JHURD"
2020-04-22,2020-04-13,9,"YYG","New York","NY",348,254,427,"JHURD"
2020-04-23,2020-04-13,10,"YYG","New York","NY",329,235,412,"JHURD"
2020-04-24,2020-04-13,11,"YYG","New York","NY",311,217,399,"JHURD"
2020-04-25,2020-04-13,12,"YYG","New York","NY",294,200,387,"JHURD"
2020-04-26,2020-04-13,13,"YYG","New York","NY",277,185,374,"JHURD"
2020-04-27,2020-04-13,14,"YYG","New York","NY",262,171,360,"JHURD"
2020-04-28,2020-04-13,15,"YYG","New York","NY",248,158,352,"JHURD"
2020-04-29,2020-04-13,16,"YYG","New York","NY",234,146,339,"JHURD"
2020-04-30,2020-04-13,17,"YYG","New York","NY",222,135,333,"JHURD"
2020-05-01,2020-04-13,18,"YYG","New York","NY",210,124,318,"JHURD"
2020-05-02,2020-04-13,19,"YYG","New York","NY",199,115,305,"JHURD"
2020-05-03,2020-04-13,20,"YYG","New York","NY",188,106,301,"JHURD"
2020-05-04,2020-04-13,21,"YYG","New York","NY",178,98,288,"JHURD"
2020-05-05,2020-04-13,22,"YYG","New York","NY",169,91,277,"JHURD"
2020-05-06,2020-04-13,23,"YYG","New York","NY",160,84,265,"JHURD"
2020-05-07,2020-04-13,24,"YYG","New York","NY",152,78,254,"JHURD"
2020-05-08,2020-04-13,25,"YYG","New York","NY",144,72,244,"JHURD"
2020-05-09,2020-04-13,26,"YYG","New York","NY",136,67,234,"JHURD"
2020-05-10,2020-04-13,27,"YYG","New York","NY",129,62,224,"JHURD"
2020-05-11,2020-04-13,28,"YYG","New York","NY",123,58,215,"JHURD"
2020-05-12,2020-04-13,29,"YYG","New York","NY",116,54,206,"JHURD"
2020-05-13,2020-04-13,30,"YYG","New York","NY",111,50,198,"JHURD"
2020-05-14,2020-04-13,31,"YYG","New York","NY",105,47,190,"JHURD"
2020-05-15,2020-04-13,32,"YYG","New York","NY",100,44,182,"JHURD"
2020-05-16,2020-04-13,33,"YYG","New York","NY",95,41,175,"JHURD"
2020-05-17,2020-04-13,34,"YYG","New York","NY",90,38,168,"JHURD"
2020-05-18,2020-04-13,35,"YYG","New York","NY",86,35,161,"JHURD"
2020-05-19,2020-04-13,36,"YYG","New York","NY",82,32,155,"JHURD"
2020-05-20,2020-04-13,37,"YYG","New York","NY",78,30,148,"JHURD"
2020-05-21,2020-04-13,38,"YYG","New York","NY",74,28,143,"JHURD"
2020-05-22,2020-04-13,39,"YYG","New York","NY",71,26,137,"JHURD"
2020-05-23,2020-04-13,40,"YYG","New York","NY",67,25,132,"JHURD"
2020-05-24,2020-04-13,41,"YYG","New York","NY",64,23,127,"JHURD"
2020-05-25,2020-04-13,42,"YYG","New York","NY",61,22,122,"JHURD"
2020-05-26,2020-04-13,43,"YYG","New York","NY",58,20,117,"JHURD"
2020-05-27,2020-04-13,44,"YYG","New York","NY",56,19,113,"JHURD"
2020-05-28,2020-04-13,45,"YYG","New York","NY",53,18,108,"JHURD"
2020-05-29,2020-04-13,46,"YYG","New York","NY",51,17,104,"JHURD"
2020-05-30,2020-04-13,47,"YYG","New York","NY",48,16,100,"JHURD"
2020-05-31,2020-04-13,48,"YYG","New York","NY",46,15,97,"JHURD"
2020-06-01,2020-04-13,49,"YYG","New York","NY",44,14,93,"JHURD"
2020-06-02,2020-04-13,50,"YYG","New York","NY",42,13,90,"JHURD"
2020-06-03,2020-04-13,51,"YYG","New York","NY",41,13,86,"JHURD"
2020-06-04,2020-04-13,52,"YYG","New York","NY",39,12,83,"JHURD"
2020-06-05,2020-04-13,53,"YYG","New York","NY",37,11,80,"JHURD"
2020-06-06,2020-04-13,54,"YYG","New York","NY",36,11,77,"JHURD"
2020-06-07,2020-04-13,55,"YYG","New York","NY",34,10,74,"JHURD"
2020-06-08,2020-04-13,56,"YYG","New York","NY",33,10,71,"JHURD"
2020-06-09,2020-04-13,57,"YYG","New York","NY",31,9,69,"JHURD"
2020-06-10,2020-04-13,58,"YYG","New York","NY",30,9,66,"JHURD"
2020-06-11,2020-04-13,59,"YYG","New York","NY",29,8,64,"JHURD"
2020-06-12,2020-04-13,60,"YYG","New York","NY",27,8,62,"JHURD"
2020-06-13,2020-04-13,61,"YYG","New York","NY",26,8,59,"JHURD"
2020-06-14,2020-04-13,62,"YYG","New York","NY",25,7,57,"JHURD"
2020-06-15,2020-04-13,63,"YYG","New York","NY",24,7,55,"JHURD"
2020-06-16,2020-04-13,64,"YYG","New York","NY",23,7,53,"JHURD"
2020-06-17,2020-04-13,65,"YYG","New York","NY",22,6,51,"JHURD"
2020-06-18,2020-04-13,66,"YYG","New York","NY",21,6,49,"JHURD"
2020-06-19,2020-04-13,67,"YYG","New York","NY",20,6,47,"JHURD"
2020-06-20,2020-04-13,68,"YYG","New York","NY",20,5,46,"JHURD"
2020-06-21,2020-04-13,69,"YYG","New York","NY",19,5,44,"JHURD"
2020-06-22,2020-04-13,70,"YYG","New York","NY",18,5,42,"JHURD"
2020-06-23,2020-04-13,71,"YYG","New York","NY",17,5,41,"JHURD"
2020-06-24,2020-04-13,72,"YYG","New York","NY",17,4,39,"JHURD"
2020-06-25,2020-04-13,73,"YYG","New York","NY",16,4,38,"JHURD"
2020-06-26,2020-04-13,74,"YYG","New York","NY",15,4,36,"JHURD"
2020-06-27,2020-04-13,75,"YYG","New York","NY",15,4,35,"JHURD"
2020-06-28,2020-04-13,76,"YYG","New York","NY",14,4,34,"JHURD"
2020-06-29,2020-04-13,77,"YYG","New York","NY",13,3,32,"JHURD"
2020-06-30,2020-04-13,78,"YYG","New York","NY",13,3,31,"JHURD"
2020-07-01,2020-04-13,79,"YYG","New York","NY",12,3,30,"JHURD"
2020-07-02,2020-04-13,80,"YYG","New York","NY",12,3,29,"JHURD"
2020-07-03,2020-04-13,81,"YYG","New York","NY",11,3,28,"JHURD"
2020-07-04,2020-04-13,82,"YYG","New York","NY",11,3,27,"JHURD"
2020-07-05,2020-04-13,83,"YYG","New York","NY",10,2,26,"JHURD"
2020-07-06,2020-04-13,84,"YYG","New York","NY",10,2,25,"JHURD"
2020-07-07,2020-04-13,85,"YYG","New York","NY",9,2,24,"JHURD"
2020-07-08,2020-04-13,86,"YYG","New York","NY",9,2,23,"JHURD"
2020-07-09,2020-04-13,87,"YYG","New York","NY",8,2,22,"JHURD"
2020-07-10,2020-04-13,88,"YYG","New York","NY",8,2,21,"JHURD"
2020-07-11,2020-04-13,89,"YYG","New York","NY",8,2,20,"JHURD"
2020-07-12,2020-04-13,90,"YYG","New York","NY",7,1,19,"JHURD"
2020-07-13,2020-04-13,91,"YYG","New York","NY",7,1,18,"JHURD"
2020-07-14,2020-04-13,92,"YYG","New York","NY",6,1,17,"JHURD"
2020-07-15,2020-04-13,93,"YYG","New York","NY",6,1,17,"JHURD"
2020-07-16,2020-04-13,94,"YYG","New York","NY",6,1,16,"JHURD"
2020-07-17,2020-04-13,95,"YYG","New York","NY",6,1,15,"JHURD"
2020-07-18,2020-04-13,96,"YYG","New York","NY",5,1,15,"JHURD"
2020-07-19,2020-04-13,97,"YYG","New York","NY",5,1,14,"JHURD"
2020-07-20,2020-04-13,98,"YYG","New York","NY",5,0,13,"JHURD"
2020-07-21,2020-04-13,99,"YYG","New York","NY",4,0,13,"JHURD"
2020-07-22,2020-04-13,100,"YYG","New York","NY",4,0,12,"JHURD"
2020-07-23,2020-04-13,101,"YYG","New York","NY",4,0,12,"JHURD"
2020-07-24,2020-04-13,102,"YYG","New York","NY",4,0,11,"JHURD"
2020-07-25,2020-04-13,103,"YYG","New York","NY",3,0,11,"JHURD"
2020-07-26,2020-04-13,104,"YYG","New York","NY",3,0,10,"JHURD"
2020-07-27,2020-04-13,105,"YYG","New York","NY",3,0,10,"JHURD"
2020-07-28,2020-04-13,106,"YYG","New York","NY",3,0,9,"JHURD"
2020-07-29,2020-04-13,107,"YYG","New York","NY",3,0,9,"JHURD"
2020-07-30,2020-04-13,108,"YYG","New York","NY",2,0,8,"JHURD"
2020-07-31,2020-04-13,109,"YYG","New York","NY",2,0,8,"JHURD"
2020-08-01,2020-04-13,110,"YYG","New York","NY",2,0,8,"JHURD"
2020-08-02,2020-04-13,111,"YYG","New York","NY",2,0,7,"JHURD"
2020-08-03,2020-04-13,112,"YYG","New York","NY",2,0,7,"JHURD"
2020-08-04,2020-04-13,113,"YYG","New York","NY",2,0,7,"JHURD"
2020-04-15,2020-04-14,1,"YYG","New York","NY",684,536,845,"JHURD"
2020-04-16,2020-04-14,2,"YYG","New York","NY",643,488,820,"JHURD"
2020-04-17,2020-04-14,3,"YYG","New York","NY",601,439,794,"JHURD"
2020-04-18,2020-04-14,4,"YYG","New York","NY",558,410,767,"JHURD"
2020-04-19,2020-04-14,5,"YYG","New York","NY",519,384,738,"JHURD"
2020-04-20,2020-04-14,6,"YYG","New York","NY",485,359,705,"JHURD"
2020-04-21,2020-04-14,7,"YYG","New York","NY",455,336,662,"JHURD"
2020-04-22,2020-04-14,8,"YYG","New York","NY",429,314,615,"JHURD"
2020-04-23,2020-04-14,9,"YYG","New York","NY",406,293,574,"JHURD"
2020-04-24,2020-04-14,10,"YYG","New York","NY",385,275,534,"JHURD"
2020-04-25,2020-04-14,11,"YYG","New York","NY",366,257,513,"JHURD"
2020-04-26,2020-04-14,12,"YYG","New York","NY",348,241,493,"JHURD"
2020-04-27,2020-04-14,13,"YYG","New York","NY",332,225,473,"JHURD"
2020-04-28,2020-04-14,14,"YYG","New York","NY",317,211,458,"JHURD"
2020-04-29,2020-04-14,15,"YYG","New York","NY",303,198,448,"JHURD"
2020-04-30,2020-04-14,16,"YYG","New York","NY",289,185,439,"JHURD"
2020-05-01,2020-04-14,17,"YYG","New York","NY",277,173,430,"JHURD"
2020-05-02,2020-04-14,18,"YYG","New York","NY",265,162,422,"JHURD"
2020-05-03,2020-04-14,19,"YYG","New York","NY",253,152,413,"JHURD"
2020-05-04,2020-04-14,20,"YYG","New York","NY",243,142,405,"JHURD"
2020-05-05,2020-04-14,21,"YYG","New York","NY",232,133,397,"JHURD"
2020-05-06,2020-04-14,22,"YYG","New York","NY",223,125,389,"JHURD"
2020-05-07,2020-04-14,23,"YYG","New York","NY",213,117,381,"JHURD"
2020-05-08,2020-04-14,24,"YYG","New York","NY",204,109,374,"JHURD"
2020-05-09,2020-04-14,25,"YYG","New York","NY",196,103,366,"JHURD"
2020-05-10,2020-04-14,26,"YYG","New York","NY",188,97,359,"JHURD"
2020-05-11,2020-04-14,27,"YYG","New York","NY",180,91,352,"JHURD"
2020-05-12,2020-04-14,28,"YYG","New York","NY",173,86,345,"JHURD"
2020-05-13,2020-04-14,29,"YYG","New York","NY",166,81,338,"JHURD"
2020-05-14,2020-04-14,30,"YYG","New York","NY",159,76,331,"JHURD"
2020-05-15,2020-04-14,31,"YYG","New York","NY",153,71,325,"JHURD"
2020-05-16,2020-04-14,32,"YYG","New York","NY",147,67,319,"JHURD"
2020-05-17,2020-04-14,33,"YYG","New York","NY",141,63,312,"JHURD"
2020-05-18,2020-04-14,34,"YYG","New York","NY",136,59,306,"JHURD"
2020-05-19,2020-04-14,35,"YYG","New York","NY",131,56,300,"JHURD"
2020-05-20,2020-04-14,36,"YYG","New York","NY",126,52,294,"JHURD"
2020-05-21,2020-04-14,37,"YYG","New York","NY",121,49,288,"JHURD"
2020-05-22,2020-04-14,38,"YYG","New York","NY",116,47,283,"JHURD"
2020-05-23,2020-04-14,39,"YYG","New York","NY",112,44,277,"JHURD"
2020-05-24,2020-04-14,40,"YYG","New York","NY",108,42,272,"JHURD"
2020-05-25,2020-04-14,41,"YYG","New York","NY",104,39,266,"JHURD"
2020-05-26,2020-04-14,42,"YYG","New York","NY",100,37,260,"JHURD"
2020-05-27,2020-04-14,43,"YYG","New York","NY",96,35,255,"JHURD"
2020-05-28,2020-04-14,44,"YYG","New York","NY",93,33,250,"JHURD"
2020-05-29,2020-04-14,45,"YYG","New York","NY",90,31,245,"JHURD"
2020-05-30,2020-04-14,46,"YYG","New York","NY",86,29,240,"JHURD"
2020-05-31,2020-04-14,47,"YYG","New York","NY",83,28,236,"JHURD"
2020-06-01,2020-04-14,48,"YYG","New York","NY",80,26,232,"JHURD"
2020-06-02,2020-04-14,49,"YYG","New York","NY",78,25,227,"JHURD"
2020-06-03,2020-04-14,50,"YYG","New York","NY",75,24,223,"JHURD"
2020-06-04,2020-04-14,51,"YYG","New York","NY",72,22,219,"JHURD"
2020-06-05,2020-04-14,52,"YYG","New York","NY",70,21,215,"JHURD"
2020-06-06,2020-04-14,53,"YYG","New York","NY",67,20,211,"JHURD"
2020-06-07,2020-04-14,54,"YYG","New York","NY",65,19,207,"JHURD"
2020-06-08,2020-04-14,55,"YYG","New York","NY",63,18,203,"JHURD"
